short_name,name,lat,lon
7068.07,8 St & Astoria Blvd,40.7725996921817,-73.93266275525093
7388.10,Riverside Dr & W 82 St,40.78720869,-73.98128127
2506.10,83 St & Narrows Ave,40.62757,-74.03838
5611.05,63 St & Borden Ave,40.72655,-73.90321
5043.06,Suydam St & St Nicholas Ave,40.70636,-73.91945
6231.01,46 Ave & Junction Blvd,40.74399,-73.86781
6258.03,72 St & 41 Ave,40.7448,-73.89377
7952.02,Cauldwell Ave & E 161 St,40.82188,-73.907521
6608.09,E 54 St & 1 Ave,40.756265,-73.964179
4060.09,Carroll St & 5 Ave,40.6751622,-73.9814832
6297.08,W 25 St & 8 Ave,40.74649996333341,-73.99732626293645
4161.01,Van Sinderen Ave & Truxton St,40.6786,-73.90369
7210.07,21 St & 23 Ave,40.778557,-73.919046
8218.04,Ogden Ave & Merriam Ave,40.839142,-73.925961
6529.02,37 Ave & 35 St,40.7531106,-73.9279917
7018.01,31 St & Hoyt Ave N,40.7711528,-73.9170074
8167.02,Wilkins Ave & Crotona Park E,40.835302,-73.895133
6131.1,E 24 St & Park Ave S,40.74096374,-73.98602213
5303.06,Clinton St & Grand St,40.71559509,-73.9870295
7082.08,23 Ave & 31 St,40.77423301703027,-73.91274864321404
6535.05,10 Ave & W 34 St,40.75476986284269,-73.99914588449698
4614.04,Atlantic Ave & Furman St,40.69165183,-73.9999786
7057.07,E 78 St & 2 Ave,40.7727966,-73.95577801
5863.07,E 15 St & 3 Ave,40.734232,-73.986923
4748.07,Clinton St & Tillary St,40.696232971293156,-73.99142056703568
8394.15,Amsterdam Ave & W 186 St,40.851113,-73.928808
4990.02,Railroad Ave & Kay Ave,40.70514807698391,-73.97078096866608
3839.02,President St & Nostrand Ave,40.66811,-73.9505
5569.07,W Broadway & Watts St,40.72323,-74.00314
5956.04,64 St & 51 Ave,40.73577,-73.90184
3871.02,Eastern Pkwy & Brooklyn Ave,40.66939,-73.94514
5633.04,Banker St & Meserole Ave,40.72606,-73.95621
6830.04,3 Ave & E 62 St,40.76313,-73.96527
7860.08,Convent Ave & W 135 St,40.818215,-73.950988
8225.05,Clay Ave & Claremont Pkwy,40.83999,-73.90549
7723.01,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149
7146.04,E 85 St & York Ave,40.77536905,-73.94803392
5736.09,E 14 St & Ave B,40.72938685,-73.97772429
8665.09,Isham St & Broadway,40.86788,-73.919685
3719.02,Lefferts Ave & Albany Ave,40.66288,-73.94019
3492.04,34 St & 4 Ave,40.655278,-74.003101
8887.07,W 235 St & Independence Ave,40.88641,-73.9144
9050.03,Riverdale Ave & W 254 St,40.90207,-73.90578
8575.02,Cedar Ave & W Fordham Rd,40.86156,-73.91219
7144.02,31 St & Ditmars Blvd,40.776168,-73.910485
2868.03,15 Ave & 37 St,40.63899,-73.98074
3125.09,Ocean Pkwy & Church Ave,40.644718957635746,-73.97451460361481
3300.04,E 49 St & Church Ave,40.65182,-73.93135
5746.14,E 11 St & 1 Ave,40.72953837,-73.98426726
7922.01,Faile St & Garrison Ave,40.820578,-73.888271
8772.06,Kingsbridge Terrace & W 230 St,40.87555,-73.90212
4196.05,Chauncey St & Stuyvesant Ave,40.68012,-73.93168
6782.01,31 Ave & Steinway St,40.7611488,-73.9170071
5442.09,Manhattan Ave & Leonard St,40.72084,-73.94844
5532.01,Mercer St & Spring St,40.72362738,-73.99949601
7082.14,23 Rd & 31 St,40.77336750284339,-73.91382560133934
5755.14,University Pl & E 8 St,40.73143724085228,-73.99490341544151
6212.04,48 Ave & 5 St,40.744363287066875,-73.9558732509613
5422.09,Lafayette St & Grand St,40.72028,-73.99879
7028.04,3 Ave & E 72 St,40.7699426,-73.96060712
4374.01,Picnic Point,40.68512559515415,-74.02535319328308
8353.09,Amsterdam Ave & W 183 St,40.84925,-73.93022
6072.06,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103
7713.11,W 116 St & Broadway,40.8082,-73.9641
4945.06,Fresh Pond Rd & 69 Ave,40.70311,-73.89547
7382.04,W 84 St & Columbus Ave,40.78499979,-73.97283406
8543.01,10 Ave & W 202 St,40.861281970750994,-73.921417593956
5869.04,Huron St & Franklin St,40.73266,-73.95826
8081.01,Jerome Ave & Ogden Ave,40.829797,-73.931015
6756.01,W 43 St & 10 Ave,40.76009437,-73.99461843
3981.10,Dwight St & Van Dyke St,40.67363551341504,-74.01195555925369
8156.01,E 170 St & Clay Ave,40.837213,-73.908345
4410.02,Franklin Ave & Quincy St,40.68636,-73.95678
8435.04,Valentine Ave & E 181 St,40.854123869116,-73.89932222664356
4010.01,Plaza St East & Flatbush Ave,40.673134,-73.969106
7814.01,Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521
8447.07,Crescent Ave & Belmont Ave,40.85391,-73.8866
6137.04,5 St & 51 Ave,40.7423737,-73.9566
7183.03,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659
4143.04,3 Ave & Carroll St,40.677027,-73.9865
6292.03,43 Ave & 40 St,40.74562,-73.92402
7920.05,Amsterdam Ave & W 136 St,40.819746,-73.951819
6819.15,31 Ave & 34 St,40.763154,-73.920827
3759.07,Kingston Ave & Montgomery St,40.66481,-73.94269
4927.04,Front St & Gold St,40.70224,-73.982578
3902.06,Eastern Pkwy & Kingston Ave,40.66959,-73.94237
5956.05,50 Ave & 65 St,40.73707,-73.90077
8535.09,Aqueduct Ave & North St,40.8604787,-73.9057169936
6593.14,W 43 St & 6 Ave,40.75527307,-73.98316936
5259.06,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077
6542.05,99 St & 35 Ave,40.75404,-73.86887
2733.03,67 St & Erik Pl,40.633385,-74.016562
8520.01,Andrew Ave N & Hall of Fame Tce,40.85834,-73.91008
3192.05,7 Ave & 41 St,40.647379,-74.000911
6703.06,46 St & 30 Rd,40.76072,-73.910989
7648.16,2 Ave & E 125 St,40.802554,-73.933509
8265.09,Grand Concourse & E Mount Eden Ave,40.84301,-73.91172
6090.03,South Railroad Ave & Broadway,40.741,-73.88027
4593.05,Marcy Ave & Hart St,40.693022,-73.94868
8272.05,Fairmount Pl & Prospect Ave,40.843099,-73.889927
5506.10,Ave D & E 8 St,40.72368361,-73.97574813
6128.04,49 Ave & 21 St,40.74252,-73.948852
3283.05,48 St & 2 Ave,40.650176,-74.015606
7161.08,5 Ave & E 78 St,40.77632142182271,-73.96427392959595
6676.02,W 45 St & 8 Ave,40.75929124,-73.98859651
6267.08,65 St & Roosevelt Ave,40.74589,-73.89915
4408.07,Macon St & Howard Ave,40.68452,-73.92011
8182.02,Crotona Park East & E 173 St,40.837037,-73.890413
4334.02,Halsey St & Ralph Ave,40.68494,-73.92299
6290.13,79 St & Roosevelt Ave,40.74718,-73.88675
6383.06,60 St & 37 Ave,40.74952,-73.90265
4301.04,Macon St & Patchen Ave,40.68374,-73.9261
8635.09,E 196 St & Valentine Ave,40.86744,-73.89198
4637.06,Fulton St & Adams St,40.692418292578466,-73.98949474096298
7962.01,Concourse Village West & E 156 St,40.823162,-73.923267
8299.03,Wadsworth Ave & W 175 St,40.846052,-73.937648
6795.01,W 46 St & 11 Ave,40.76341379,-73.99667444
4080.01,Schenectady Ave & Pacific St,40.67686,-73.93327
5930.02,Queens Blvd & Broadway,40.73672,-73.87728
3576.1,Rutland Rd & Brooklyn Ave,40.65969,-73.94517
4399.03,Eldert St & Bushwick Ave,40.68652,-73.91321
6173.08,Broadway & W 25 St,40.74286877312112,-73.98918628692627
8107.10,Morris Ave & McClellan St,40.831584,-73.9149
6425.04,11 Ave & W 27 St,40.751396,-74.005226
6171.02,111 St & 53 Ave,40.74336,-73.85129
8650.11,Seaman Ave & Beak St,40.867505,-73.926363
4392.04,Putnam Ave & Throop Ave,40.6851532,-73.94111
3463.01,Clarkson Ave & E 37 St,40.65577,-73.9432
6560.14,W 40 St & 7 Ave,40.754818,-73.988154
6209.08,46 St & Queens Blvd,40.74349759836971,-73.91860529780388
7625.22,E 118 St & Park Ave,40.80069087251806,-73.94255424184108
4903.09,Dock St & Front St,40.702709,-73.99253
8397.02,E Burnside Ave & Ryer Ave,40.850535,-73.901318
4416.10,Madison St & Malcolm X Blvd,40.68713,-73.93008
7256.01,20 Ave & 31 St,40.78001336610564,-73.90667617321014
7707.08,Brook Ave & E 138 St,40.807408,-73.91924
5190.07,Madison St & Clinton St,40.71269042,-73.98776323
7344.01,E 94 St & Madison Ave,40.785851052913884,-73.95482444378061
5788.12,E 12 St & 3 Ave,40.73223272,-73.98889957
4169.04,Pioneer St & Van Brunt St,40.679043,-74.011169
6830.02,E 63 St & 3 Ave,40.763954,-73.9646
6190.03,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472
3233.02,5 Ave & 44 St,40.64865,-74.00646
4031.05,St Marks Ave & Ralph Ave,40.67372,-73.92199
7170.04,35 St & 21 Ave,40.776745,-73.906558
2506.11,Colonial Rd & 83 St,40.62691,-74.03564
5156.05,S 4 St & Rodney St,40.70934,-73.95608
3038.08,50 St & 7 Ave,40.642501,-74.006055
6209.05,43 Ave & 47 St,40.7448062877224,-73.91728967428207
6524.01,114 St & 39 Ave,40.7532,-73.853
5267.09,Roebling St & N 4 St,40.71469,-73.95739
5501.06,Fresh Pond Rd & Flushing Ave,40.72155,-73.90295
5097.02,60 Pl & Linden St,40.70886,-73.90182
4228.06,Chauncey St & Malcolm X Blvd,40.68044,-73.92842
6022.04,E 16 St & 5 Ave,40.73726186,-73.99238967
6101.11,48 Ave & 41 St,40.73985995699164,-73.92400324344635
8441.05,Davidson Ave & W Burnside Ave,40.853646,-73.908731
6276.05,Skillman Ave & 54 St,40.745502,-73.909887
6251.06,43 Ave & 42 St,40.74534682580983,-73.9219419658184
6804.01,49 St & 25 Ave,40.764496,-73.904632
4801.10,Arion Pl & Broadway,40.697891,-73.936642
2782.02,5 Ave & 67 St,40.63593237994821,-74.01975896253617
6789.08,Broadway & 31 St,40.76194,-73.92513
3223.07,Ocean Ave & Tennis Ct,40.64873,-73.96084
8216.02,Waterloo Pl & Crotona Park East,40.839194,-73.888587
7596.11,1 Ave & E 118 St,40.797459,-73.934499
7893.05,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057
7905.05,Garrison Ave & Manida St,40.818743,-73.890247
4921.04,Cypress Ave & Palmetto St,40.701573408737914,-73.90876293182373
8336.02,Wadsworth Ave & W 179 St,40.848467,-73.936064
3966.01,St Johns Pl & Utica Ave,40.6705,-73.9308
6847.05,7 Ave & W 55 St,40.764126,-73.980973
6216.01,74 St & Woodside Ave,40.74325,-73.89079
7488.24,E 102 St & Park Ave,40.7904828,-73.95033068
6747.06,W 49 St & 8 Ave,40.76227205,-73.98788205
5414.06,Allen St & Rivington St,40.72019576,-73.98997825
4290.06,Wyckoff St & 3 Ave,40.6827549,-73.98258555
6460.06,62 St & 34 Ave,40.75201,-73.89986
8855.07,Jerome Ave & E Gun Hill Rd,40.88239,-73.88146
5057.09,64 St & Woodbine St,40.70809,-73.89549
5887.03,Queens Blvd & 56 Ave,40.73481,-73.87431
7800.03,Amsterdam Ave & W 125 St,40.813358,-73.956461
5176.04,Bleecker St & Forest Ave,40.7107,-73.90525
4689.08,Stuyvesant Ave & Hart St,40.69465,-73.9343
3272.01,E 8 St & Caton Ave,40.648055,-73.972432
4850.04,Tompkins Ave & Hopkins St,40.69957608,-73.94708417
3368.04,Caton Ave & Bedford Ave,40.65237,-73.95623
4735.03,Putnam Ave & Wyckoff Ave,40.69811,-73.90904
8115.01,Ogden Ave & W 164 St,40.832812,-73.929372
7623.13,Riverside Dr & W 104 St,40.8013434,-73.9711457439
7835.10,St Ann's Ave & Westchester Ave,40.815887,-73.911918
4446.01,Bergen St & Smith St,40.6867443,-73.99063168
8129.02,Southern Blvd & E 172 St,40.834124,-73.88955
7311.02,Amsterdam Ave & W 79 St,40.7829391,-73.9786517
7163.07,20 Ave & 42 St,40.775415,-73.900063
6602.05,W 42 St & 8 Ave,40.7575699,-73.99098507
3220.01,58 St & Pier 4,40.646475,-74.026081
3394.03,McDonald Ave & Vanderbilt St,40.651654,-73.981231
8226.06,Broadway & W 168 St,40.84089603193041,-73.93972098827362
3966.03,Park Pl & Utica Ave,40.67242,-73.93094
6723.10,E 58 St & 1 Ave (NW Corner),40.759125,-73.962658
4138.04,Thomas S. Boyland St & Fulton St,40.67854,-73.91367
7039.03,Ditmars Blvd & 43 St,40.771203,-73.903865
5219.05,Manhattan Ave & Devoe St,40.713532,-73.9459867
5440.05,57 St & Grand Ave,40.71921,-73.9124
5257.01,53 St & Flushing Ave,40.71435,-73.91405
3919.12,Eastern Pkwy & Franklin Ave (SW Corner),40.670529,-73.958222
7790.04,Lenox Ave & W 133 St,40.81296,-73.941878
5433.04,Frost St & Debevoise Ave,40.71882,-73.93948
4023.05,Pacific St & Thomas S. Boyland St,40.67568,-73.91396
5175.08,Fulton St & Broadway,40.711066,-74.009447
6131.13,E 27 St & Park Ave S,40.74275179648995,-73.9847157150507
5125.03,S 5 Pl & S 5 St,40.710451,-73.960876
7937.15,St Nicholas Terrace & Convent Ave,40.821294,-73.947868
8415.01,E 181 St & Bathgate Ave,40.85198,-73.89438
8145.03,Gerard Ave & McClellan St,40.833909,-73.92112
3547.04,19 St & 8 Ave,40.658489,-73.985543
6848.04,88 St & Astoria Blvd,40.76424,-73.8812
8416.07,Broadway & W 185 St,40.852538,-73.93441
7639.06,Walnut Ave & E 136 St,40.801657,-73.909513
8427.05,Southern Blvd & E 187 St,40.8535,-73.88177
8254.01,W 170 St & University Ave,40.84207,-73.926075
3423.10,Clarkson Ave & E 40 St,40.65592,-73.94068
7680.03,Cathedral Pkwy & Broadway,40.804213,-73.96699104
5422.04,Howard St & Lafayette St,40.71910537,-73.99973337
6850.01,38 St & 30 Ave,40.764174520197685,-73.91583994030952
7079.06,Central Park W & W 68 St,40.7734066,-73.97782542
4659.02,Myrtle Ave & St Edwards St,40.69327018,-73.97703874
7915.11,Edgecombe Ave & W 141 St,40.820681,-73.945144
6720.07,34 Ave & 31 St,40.759604471387945,-73.92714411020279
7997.08,W 145 St & Amsterdam Ave,40.825244,-73.947257
7652.04,Lexington Ave & E 120 St,40.8013066,-73.9398167
4672.01,Menahan St & Central Ave,40.69543,-73.9196
3486.02,Clarkson Ave & Utica Ave,40.65666,-73.93109
4113.01,Pacific St & Rochester Ave,40.67639,-73.92748
6432.15,Park Ave & E 40 St,40.75112,-73.97851
8546.06,Tiebout Ave & E Fordham Rd,40.861915,-73.894831
8665.02,Seaman Ave & Isham St,40.869898661940454,-73.92076313495636
2981.03,Colonial Rd & Wakeman Pl,40.64067,-74.0294
6414.07,Roosevelt Ave & 104 St,40.74984,-73.86156
5558.04,Wythe Ave & N 13 St,40.722767,-73.957021
3117.05,46 St & 7 Ave,40.644743,-74.003754
5669.10,St Marks Pl & 2 Ave,40.7284186,-73.98713956
3099.01,37 St & Fort Hamilton Pkwy,40.64417,-73.98923
8384.04,University Ave & Morton Pl,40.85118155499655,-73.91465058978447
7098.05,27 Ave & 9 St,40.7739825,-73.9309134
7722.06,E 141 St & St Ann's Ave,40.808633,-73.916124
4455.10,Congress St & Clinton St,40.68825516598005,-73.99545192718506
7618.01,Bronx Shore Comfort Station,40.80046,-73.92404
6158.02,Queens Blvd & 56 St,40.74193,-73.90913
4707.03,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908
5359.10,Hudson St & Reade St,40.71625008,-74.0091059
4804.02,Dock 72 Way & Market St,40.69985,-73.97141
6165.06,Whitney Ave & Ketcham Pl,40.74249,-73.87809
8052.02,E 165 St & Clay Ave,40.82809,-73.91288
5878.02,60 Ave & Junction Blvd,40.73466,-73.86501
7896.11,E 156 St & Brook Ave,40.819823,-73.912411
6423.03,99 St & 38 Ave,40.75055,-73.86725
7409.04,W 84 St & Amsterdam Ave,40.78621,-73.9756
5653.12,Spring St & Hudson St,40.72583996792375,-74.0076532959938
7719.13,Southern Blvd & E 142 St,40.807347437082,-73.90809774398804
3811.05,16 St & 4 Ave,40.666197,-73.992466
6098.10,Broadway & E 21 St,40.739888408589955,-73.98958593606949
5248.05,Eliot Ave & 60 Ln,40.71391,-73.90299
5920.03,94 St & 57 Ave,40.73628,-73.86752
3327.01,Lott St & Erasmus St,40.64949,-73.95408
6877.06,25 Ave & 96 St,40.76447,-73.87369
4488.10,Amity St & Court St,40.68841885589487,-73.9931417101234
6115.06,Hudson St & W 13 St,40.74005708567285,-74.0052741765976
5838.09,Washington Pl & 6 Ave,40.73224119,-74.00026394
6435.02,48 St & 37 Ave,40.751555,-73.915026
3113.06,Rugby Rd & Beverley Rd,40.64435,-73.96591
6164.09,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922
5458.02,N 5 St & Northside Piers,40.719876,-73.963865
8013.07,St Nicholas Ave & W 150 St,40.827212,-73.942722
6603.06,32 Ave & 77 St,40.75727,-73.89024
5354.01,Morgan Ave & Maspeth Ave,40.716657,-73.93637
4903.08,Old Fulton St,40.70277159,-73.99383605
4710.06,Jay St & Tech Pl,40.695065,-73.987167
7643.18,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423
7286.01,E 91 St & 2 Ave,40.781152764279156,-73.94963040947914
7599.09,E 115 St & Lexington Ave,40.797911,-73.9423
7066.01,20 Ave & 48 St,40.772899,-73.896849
6352.01,44 Dr & Jackson Ave,40.74718234,-73.9432635
6932.15,E 68 St & Madison Ave,40.7691572,-73.96703464
6596.10,34 Ave & 45 St,40.754795,-73.917014
5886.13,E 20 St & FDR Dr,40.733208626522426,-73.9756813647
8024.05,E 169 St & Fox St,40.827184,-73.893721
8281.06,Clay Ave & E 173 St,40.843264,-73.904867
5001.08,Little West St & 1 Pl,40.70569254,-74.01677685
8096.02,Jerome Ave & E 164 St,40.831444,-73.926226
3155.01,Schenectady Ave & Cortelyou Rd,40.64535,-73.93268
4491.09,Monroe St & Patchen Ave,40.68814,-73.92693
8469.05,Audubon Ave & W 192 St,40.85589030603889,-73.92708241939545
3353.04,Greenwood Ave & E 4 St,40.650739,-73.977739
3388.03,40 St & 3 Ave,40.6535,-74.00902
7903.02,Broadway & W 133 St,40.8190344,-73.956156
6004.06,E 27 St & 1 Ave,40.739445,-73.976806
8802.05,W 233 St & Albany Crescent,40.87979,-73.90164
4965.01,Lorimer St & Broadway,40.70411791,-73.94818595
3922.02,10 St & 2 Ave,40.671907,-73.993612
5779.11,Ave A & E 14 St,40.73031071000895,-73.98047178983688
8403.02,E Tremont Ave & Jerome Ave,40.851747,-73.908964
4125.13,Park Pl & Carlton Ave,40.677358,-73.97211
7003.06,Vernon Blvd & 31 Ave,40.7692475,-73.9354504
8248.05,Boston Rd & E 178 St,40.84096,-73.87923
6816.07,8 Ave & W 52 St,40.76370739,-73.9851615
2793.07,Ovington Ave & 3 Ave,40.63487,-74.02625
3538.09,11 Ave & Prospect Ave,40.65629,-73.977335
7983.04,Longfellow Ave & E 165 St,40.825322,-73.887729
5626.15,1 Ave & E 6 St,40.72633085971696,-73.98616880178452
8156.03,E 170 St & Webster Ave,40.83617913677475,-73.90730146322765
7959.18,Hamilton Pl & W 140 St,40.822756,-73.951346
6450.05,8 Ave & W 31 St,40.7505853470215,-73.9946848154068
5129.01,Palmetto St & Traffic Ave,40.70929,-73.89441
6617.09,E 53 St & Lexington Ave,40.75828065,-73.97069431
6062.03,103 St & Martense Ave,40.74046,-73.8565
3955.05,4 Ave & 9 St,40.6705135,-73.98876585
7855.03,Adam Clayton Powell Blvd & W 138 St,40.81695971032464,-73.9422959089279
4781.03,Concord St & Bridge St,40.69766564,-73.98476437
5051.02,Irving Ave & Jefferson St,40.70538,-73.92535
5914.03,W 11 St & 6 Ave,40.73532427,-73.99800419
3620.02,Windsor Pl & 8 Ave,40.660906,-73.983074
7354.01,Central Park W & W 85 St,40.78476,-73.969862
3498.09,Prospect Park SW & 16 St,40.657265,-73.974165
3140.09,Bedford Ave & Beverley Rd,40.64491,-73.95487
4798.02,Forest Ave & Summerfield St,40.69922,-73.89795
8456.05,Grand Concourse & E 181 St,40.85466,-73.9015
3093.07,57 St & 4 Ave,40.642622,-74.016866
5953.03,97 St & 57 Ave,40.73727,-73.86415
6937.07,Vernon Blvd & 10 St,40.7671863,-73.9373554
7204.08,E 89 St & York Ave,40.7779453,-73.946041
5270.09,Market St & Henry St,40.71310702305908,-73.99446353316307
8483.02,Andrews Ave S & W 179 St,40.855156,-73.91278
6533.02,37 Ave & 106 St,40.75397,-73.862
5548.01,58 St & 56 Dr,40.72419,-73.91244
7807.04,Beck St & Leggett Ave,40.815077,-73.899939
8756.03,Claflin Ave & Reservoir Ave,40.87398,-73.89943
5051.01,Wyckoff Ave & Jefferson St,40.707165,-73.923711
4729.01,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926
5636.13,E 1 St & Bowery,40.72486122254819,-73.99213135242462
7253.04,Central Park W & W 76 St,40.77896784,-73.97374737
3893.03,Eastern Pkwy & Schenectady Ave,40.66876,-73.93376
7910.01,Lenox Ave & W 144 St,40.819783,-73.936521
8808.02,Steuben Ave & E 210 St,40.87985,-73.88083
6733.01,99 St & Astoria Blvd,40.76196,-73.87042
6276.02,Woodside Ave & 55 St,40.74679,-73.90893
2190.08,Fort Hamilton Pkwy & 92 St,40.61717,-74.02744
4134.06,Berkeley Pl & 6 Ave,40.6765304,-73.97846879
5059.02,McKibbin St & Bogart St,40.706237,-73.933871
6076.02,30 St & 48 Ave,40.7413272,-73.937999
8366.07,University Ave & Brandt Pl,40.848354,-73.918389
4762.05,Flushing Ave & Vanderbilt Ave,40.697950315695444,-73.97077560424805
5076.04,Scholes St & Lorimer St,40.708323,-73.948732
8707.01,Goulden Ave & W 197 St,40.87156,-73.89714
7338.02,2 Ave & E 96 St,40.7839636,-73.9471673
4446.03,Pacific St & Smith St,40.687880939612775,-73.98939281702042
8114.02,Louis Nine Blvd & Intervale Ave,40.831998,-73.892686
6314.09,Benham St & Roosevelt Ave,40.74841,-73.8751
8044.09,Intervale Ave & Kelly St,40.827301,-73.896372
4778.03,Park Ave & Marcy Ave,40.697576,-73.948881
6207.06,Judge St & Britton Ave,40.74454,-73.88112
3180.02,Beverley Rd & Flatbush Ave,40.64499,-73.95818
7119.04,24 Ave & 29 St,40.7729,-73.916142
4033.18,Sterling Pl & Classon Ave,40.6739411,-73.96026
5851.01,Greenpoint Ave & Monitor St,40.73224,-73.94383
2127.03,Shore Rd & 97 St,40.61529,-74.03779
8018.04,Riverside Dr & W 145 St,40.827305,-73.951989
6587.04,Broadway & 49 St,40.755389,-73.911517
4765.07,Cypress Ave & George St,40.69812,-73.90271
4483.10,Broadway & Madison St,40.68822,-73.91966
3779.02,3 Ave & 17 St,40.666168,-73.995549
7342.01,21 Ave & Shore Blvd,40.783956,-73.916894
6417.04,65 St & 35 Ave,40.75053,-73.8977
7212.05,E 85 St & 3 Ave,40.77801203,-73.95407149
5105.09,Liberty St & Nassau St,40.70858894,-74.00935482
6179.07,Center Blvd & 51 Ave,40.743366080270214,-73.95960688591003
4933.04,Marcy Ave & Rutledge St,40.703681,-73.95427
6319.04,11 St & 44 Rd,40.749207,-73.949373
5550.09,Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583
6614.01,28 St & 36 Ave,40.757186,-73.932719
2497.07,3 Ave & 81 St,40.627,-74.02948
2240.06,Shore Rd & Oliver St,40.61919,-74.0402
7265.10,E 89 St & 3 Ave,40.7806284,-73.9521667
8005.03,E 157 St & River Ave,40.825737,-73.927311
8060.01,Freeman St & Southern Blvd,40.830051,-73.892103
6072.16,Gansevoort St & Hudson St,40.73937600789778,-74.00520807425661
6774.13,30 Ave & 47 St,40.761294,-73.909562
6840.02,98 St & 25 Ave,40.76454,-73.87171
3431.02,New York Ave & Lenox Rd,40.65458,-73.94716
2261.04,5 Ave & 88 St,40.62021,-74.02717
6047.03,51 Ave & Van Loon St,40.73832,-73.87913
3113.10,Stratford Rd & Beverley Rd,40.64378,-73.96867
6056.02,Queens Blvd & Albion Ave,40.73856,-73.88553
6599.01,Roosevelt Island Tramway,40.757284,-73.9536
6064.08,W 18 St & 6 Ave,40.73971301,-73.99456405
4244.06,Broadway & Furman Ave,40.68139,-73.90756
2996.05,Ocean Pkwy & Ave C,40.64078,-73.97395
3451.01,34 St & 5 Ave,40.654098,-74.001131
6242.10,51 St & 43 Ave,40.74451,-73.91412
7945.03,Walton Ave & E 151 St,40.82090903827738,-73.92753845245076
5360.02,60 St & 60 Rd,40.71592232709503,-73.90601366758347
6306.01,W 20 St & 10 Ave,40.745686,-74.005141
6438.05,11 St & 43 Ave,40.75177,-73.94821
6188.04,Corona Ave & 98 St,40.74448,-73.86516
5481.04,Driggs Ave & Lorimer St,40.72179134,-73.9504154
3391.10,E 34 St & Linden Blvd,40.65302,-73.94599
3791.02,Albany Ave & Carroll St,40.6667,-73.93972
8782.01,Paul Ave & W 205 St,40.87704,-73.88943
4348.07,Carroll St & Columbia St,40.6830456,-74.00348559
2908.02,E 3 St & Cortelyou Rd,40.63828,-73.9765
6401.03,39 Ave & 45 St,40.749478221834764,-73.91826465725897
6884.03,W 56 St & 8 Ave,40.765959181657976,-73.98313522338867
5430.08,Franklin St & W Broadway,40.71911552,-74.00666661
4450.06,Putnam Ave & Ralph Ave,40.68705,-73.92338
3180.09,Albemarle Rd & E 21 St,40.64741,-73.95933
6551.02,W 44 St & 5 Ave,40.75500254,-73.98014437
8241.07,3 Ave & E 174 St,40.84224,-73.8985
5065.12,William St & Pine St,40.70717936,-74.00887308
6365.10,79 St & 37 Ave,40.74937,-73.88714
6203.02,Jackson Ave & 46 Rd,40.74524768,-73.94733276
6014.01,St James Ave & 51 Ave,40.73813,-73.88104
4007.01,Schenectady Ave & Prospect Pl,40.67351,-73.93363
8048.04,Boston Rd & E 167 St,40.828199,-73.903719
5450.01,N 10 St & Berry St,40.720253,-73.957082
6949.03,91 St & 23 Ave,40.76768,-73.87899
3148.09,E 19 St & Beverley Rd,40.64483,-73.9613
4170.08,Somers St & Rockaway Ave,40.67872,-73.91105
8272.08,E 176 St & Clinton Ave,40.84311,-73.89149
8541.04,E 191 St & Bathgate Ave,40.8601,-73.8866
4821.03,Sands St & Jay St,40.700119,-73.9862
8734.02,Jerome Ave & Bedford Park Blvd E,40.87307,-73.88971
6380.10,39 Ave & 99 St,40.74962,-73.86677
6602.03,W 41 St & 8 Ave,40.75640548,-73.9900262
5270.05,Pike St & E Broadway,40.71406667,-73.99293911
2932.03,Wakeman Pl & Ridge Blvd,40.639421,-74.026823
8748.02,E Mosholu Pkwy & E 204 St,40.8740704,-73.8833650931
6787.02,30 Ave & 80 St,40.76109,-73.88838
8384.03,W Tremont Ave & Grand Ave,40.850036,-73.912785
6316.05,39 Dr & 52 St,40.74732,-73.91197
7611.02,E 118 St & 3 Ave,40.799139,-73.9389152
6541.03,E 48 St & 3 Ave,40.7546011026,-73.971878855
6185.04,33 St & 47 Ave,40.74283,-73.9321
7940.02,E 155 St & Courtlandt Ave,40.82057,-73.917579
5847.06,W 10 St & Washington St,40.73342399437081,-74.00851495563984
4956.09,Seigel St & Humboldt St,40.704613,-73.940865
5905.14,University Pl & E 14 St,40.734814,-73.992085
7753.13,Lenox Ave & W 130 St,40.8107922,-73.9430681
6332.10,Broadway & 74 St,40.74653,-73.89121
5018.06,Knickerbocker Ave & Thames St,40.70539,-73.92976
8358.03,W 180 St & Fort Washington Ave,40.849972,-73.938423
8672.05,Eames Pl & Claflin Ave,40.8692,-73.90121
3080.01,E 8 St & Beverley Rd,40.64369,-73.97163
6230.04,FDR Drive & E 35 St,40.744219,-73.97121214
7636.05,E 123 St & Lexington Ave,40.8029263,-73.9379
3751.05,Crown St & Troy Ave,40.66559,-73.93712
