log_duration,rideable_type,is_member,is_ebike,started_at,hour,is_weekend,is_rush_hour,month,is_holiday,origin_h3_r9,origin_h3_r8,origin_h3_r7,dest_h3_r9,dest_h3_r8,dest_h3_r7,od_pair_r9,od_pair_r8,od_encoded,euclidean_dist_m,manhattan_dist_m,dist_ratio,actual_temp,apparent_temp,precipitation_mm,is_raining,windspeed,snowfall,snow_depth,precip_last_3h,mins_since_rain
6.351777116856276,electric_bike,True,True,2026-01-10 09:53:03.713,9,True,True,1,False,892a1072c53ffff,882a1072cdfffff,872a1072cffffff,892a100d2c3ffff,882a100d2dfffff,872a100d2ffffff,892a1072c53ffff_892a100d2c3ffff,882a1072cdfffff_882a100d2dfffff,948558.0,2810.3939938823037,3936.739825089602,0.7138886791479387,4.466666666666667,1.2,0.0,False,9.666666666666666,0.0,0.0,0.0,720.0
6.222135694842759,classic_bike,True,False,2026-01-14 11:06:47.801,11,False,False,1,False,892a100d2c3ffff,882a100d2dfffff,872a100d2ffffff,892a100d2b3ffff,882a100d2bfffff,872a100d2ffffff,892a100d2c3ffff_892a100d2b3ffff,882a100d2dfffff_882a100d2bfffff,332395.0,1342.431454172652,1821.533055844172,0.7369789144729603,5.833333333333333,2.433333333333333,0.0,False,8.533333333333333,0.0,0.0,0.0,4880.0
5.271213348855977,classic_bike,True,False,2026-01-12 18:13:22.325,18,False,True,1,False,892a100d6cfffff,882a100d6dfffff,872a100d6ffffff,892a100d6cfffff,882a100d6dfffff,872a100d6ffffff,892a100d6cfffff_892a100d6cfffff,882a100d6dfffff_882a100d6dfffff,597114.0,0.0,0.0,1.0,3.0,-1.3666666666666665,0.0,False,11.3,0.0,0.0,0.0,2420.0
7.759964345344296,electric_bike,False,True,2026-01-02 09:07:40.208,9,False,True,1,False,892a100d6cfffff,882a100d6dfffff,872a100d6ffffff,892a100d6cfffff,882a100d6dfffff,872a100d6ffffff,892a100d6cfffff_892a100d6cfffff,882a100d6dfffff_882a100d6dfffff,597114.0,0.0,0.0,1.0,-7.133333333333333,-11.466666666666669,0.0,False,6.8999999999999995,0.0,0.01,0.0,1500.0
6.0849617207730855,electric_bike,False,True,2026-01-02 20:35:09.709,20,False,False,1,False,892a100d22bffff,882a100d23fffff,872a100d2ffffff,892a100d2c3ffff,882a100d2dfffff,872a100d2ffffff,892a100d22bffff_892a100d2c3ffff,882a100d23fffff_882a100d2dfffff,161730.0,1619.8650288470265,1798.8690058419156,0.9004908215030861,-3.1999999999999997,-7.533333333333334,0.0,False,6.666666666666667,0.0,0.01,0.0,2160.0
8.095780087365782,electric_bike,False,True,2026-01-03 16:13:32.082,16,True,False,1,False,892a100d6cfffff,882a100d6dfffff,872a100d6ffffff,892a100d6cfffff,882a100d6dfffff,872a100d6ffffff,892a100d6cfffff_892a100d6cfffff,882a100d6dfffff_882a100d6dfffff,597114.0,0.0,0.0,1.0,-0.9666666666666668,-5.466666666666666,0.0,False,7.166666666666667,0.0,0.01,0.0,3360.0
5.725563535717859,electric_bike,False,True,2026-01-03 08:50:16.822,8,True,True,1,False,892a100d247ffff,882a100d25fffff,872a100d2ffffff,892a100d23bffff,882a100d21fffff,872a100d2ffffff,892a100d247ffff_892a100d23bffff,882a100d25fffff_882a100d21fffff,391865.0,939.661477371237,1278.2013042414796,0.7351435757835174,-6.733333333333333,-11.6,0.0,False,9.466666666666669,0.0,0.01,0.0,2880.0
4.89520947801355,classic_bike,False,False,2026-01-02 12:20:54.717,12,False,False,1,False,892a100d6cfffff,882a100d6dfffff,872a100d6ffffff,892a100d6cfffff,882a100d6dfffff,872a100d6ffffff,892a100d6cfffff_892a100d6cfffff,882a100d6dfffff_882a100d6dfffff,597114.0,0.0,0.0,1.0,-3.733333333333333,-8.366666666666667,0.0,False,9.433333333333332,0.0,0.01,0.0,1680.0
7.006434323239439,electric_bike,False,True,2026-01-01 19:14:06.829,19,False,True,1,True,892a100d2dbffff,882a100d2dfffff,872a10725ffffff,892a100d2dbffff,882a100d2dfffff,872a10725ffffff,892a100d2dbffff_892a100d2dbffff,882a100d2dfffff_882a100d2dfffff,609373.0,0.0,0.0,1.0,-6.5,-12.033333333333331,0.0,False,12.8,0.0,0.02,0.0,660.0
8.323136486329657,classic_bike,False,False,2026-01-02 11:23:24.667,11,False,False,1,False,892a100d6cfffff,882a100d6dfffff,872a100d6ffffff,892a100d6cfffff,882a100d6dfffff,872a100d6ffffff,892a100d6cfffff_892a100d6cfffff,882a100d6dfffff_882a100d6dfffff,597114.0,0.0,0.0,1.0,-4.8,-9.466666666666669,0.0,False,9.166666666666666,0.0,0.01,0.0,1620.0
6.758557811718477,electric_bike,False,True,2026-01-10 19:28:54.868,19,True,True,1,False,892a1072ccfffff,882a1072cdfffff,872a1072cffffff,892a1072ccfffff,882a1072cdfffff,872a1072cffffff,892a1072ccfffff_892a1072ccfffff,882a1072cdfffff_882a1072cdfffff,30387.0,0.0,0.0,1.0,4.0,0.5666666666666667,1.7666666666666666,True,12.6,0.0,0.0,5.466666666666666,0.0
6.6770708667093865,electric_bike,False,True,2026-01-10 19:29:22.497,19,True,True,1,False,892a1072ccfffff,882a1072cdfffff,872a1072cffffff,892a1072ccfffff,882a1072cdfffff,872a1072cffffff,892a1072ccfffff_892a1072ccfffff,882a1072cdfffff_882a1072cdfffff,30387.0,0.0,0.0,1.0,4.0,0.5666666666666667,1.7666666666666666,True,12.6,0.0,0.0,5.466666666666666,0.0
7.725786445888449,electric_bike,False,True,2026-01-06 11:11:56.008,11,False,False,1,False,892a100d6cfffff,882a100d6dfffff,872a100d6ffffff,892a100d6cfffff,882a100d6dfffff,872a100d6ffffff,892a100d6cfffff_892a100d6cfffff,882a100d6dfffff_882a100d6dfffff,597114.0,0.0,0.0,1.0,0.9666666666666668,-2.1,0.0,False,3.5666666666666664,0.0,0.0066666666666666,0.0,1420.0
5.626933827203666,electric_bike,False,True,2026-01-06 05:47:34.619,5,False,False,1,False,892a100d2c3ffff,882a100d2dfffff,872a100d2ffffff,892a100d2b3ffff,882a100d2bfffff,872a100d2ffffff,892a100d2c3ffff_892a100d2b3ffff,882a100d2dfffff_882a100d2bfffff,332395.0,1342.431454172652,1821.533055844172,0.7369789144729603,-1.4666666666666668,-4.566666666666666,0.0,False,3.7999999999999994,0.0,0.0066666666666666,0.0,1060.0
6.30548482863274,electric_bike,False,True,2026-01-05 19:18:50.751,19,False,True,1,False,892a100d34fffff,882a100d35fffff,872a100d3ffffff,892a1072c0fffff,882a1072c1fffff,872a1072cffffff,892a100d34fffff_892a1072c0fffff,882a100d35fffff_882a1072c1fffff,417935.0,1644.785798598731,2131.5094325679556,0.7716530705741049,0.2,-4.266666666666667,0.0,False,12.266666666666666,0.0,0.01,0.0,460.0
6.310819690014629,electric_bike,True,True,2026-01-04 13:57:21.650,13,True,False,1,False,892a1072d67ffff,882a1072d7fffff,872a1072dffffff,892a100da47ffff,882a100da5fffff,872a100daffffff,892a1072d67ffff_892a100da47ffff,882a1072d7fffff_882a100da5fffff,762113.0,1667.7711683162563,2358.2058897269153,0.7072203388099364,-0.6333333333333333,-5.0,0.0,False,9.333333333333334,0.0,0.01,0.0,4620.0
5.955997978328195,electric_bike,True,True,2026-01-10 10:36:54.677,10,True,False,1,False,892a100d20fffff,882a100d21fffff,872a100d2ffffff,892a100d2dbffff,882a100d2dfffff,872a10725ffffff,892a100d20fffff_892a100d2dbffff,882a100d21fffff_882a100d2dfffff,971669.0,1456.721317897486,1597.807103222327,0.9117003641801876,4.733333333333333,2.1999999999999997,0.0,False,5.233333333333333,0.0,0.0,0.0,780.0
6.012087915935041,classic_bike,True,False,2026-01-05 12:57:53.110,12,False,False,1,False,892a100d817ffff,882a100d81fffff,872a100d8ffffff,892a100d9dbffff,882a100d9dfffff,872a100d9ffffff,892a100d817ffff_892a100d9dbffff,882a100d81fffff_882a100d9dfffff,284447.0,912.3056204831076,1261.7180607649989,0.7230661499209758,-1.4666666666666668,-5.0,0.0666666666666666,False,4.033333333333333,0.0466666666666666,0.01,0.4666666666666666,2080.0
6.661556742184016,classic_bike,True,False,2026-01-11 11:36:16.839,11,True,False,1,False,892a100d36bffff,882a100d37fffff,872a100d3ffffff,892a100d2b3ffff,882a100d2bfffff,872a100d2ffffff,892a100d36bffff_892a100d2b3ffff,882a100d37fffff_882a100d2bfffff,577117.0,2847.5180619095095,3490.9649039746264,0.8156822369275261,5.966666666666666,2.1999999999999997,0.0,False,12.7,0.0,0.0,0.0,560.0
5.8064533765435185,classic_bike,True,False,2026-01-14 07:10:05.877,7,False,True,1,False,892a100d62bffff,882a100d63fffff,872a100d6ffffff,892a100d2b3ffff,882a100d2bfffff,872a100d2ffffff,892a100d62bffff_892a100d2b3ffff,882a100d63fffff_882a100d2bfffff,778389.0,1047.8727165410546,1088.9941185597352,0.9622390963203123,4.166666666666667,0.6333333333333333,0.0,False,8.533333333333333,0.0,0.0,0.0,4640.0
7.331411913338313,electric_bike,True,True,2026-01-14 07:28:56.232,7,False,True,1,False,892a1008b8bffff,882a1008b9fffff,872a1008bffffff,892a1072ccfffff,882a1072cdfffff,872a1072cffffff,892a1008b8bffff_892a1072ccfffff,882a1008b9fffff_882a1072cdfffff,223223.0,6516.9550644081155,8084.651740807207,0.806089770263553,4.166666666666667,0.6333333333333333,0.0,False,8.533333333333333,0.0,0.0,0.0,4640.0
5.479826093084965,electric_bike,True,True,2026-01-14 12:57:11.747,12,False,False,1,False,892a10725a7ffff,882a10725bfffff,872a10725ffffff,892a100d2c3ffff,882a100d2dfffff,872a100d2ffffff,892a10725a7ffff_892a100d2c3ffff,882a10725bfffff_882a100d2dfffff,545257.0,681.1668357609404,899.1793113172553,0.7575428250935435,6.866666666666667,3.7999999999999994,0.0,False,7.133333333333333,0.0,0.0,0.0,4940.0
5.973099436090006,electric_bike,True,True,2026-01-03 18:36:36.070,18,True,True,1,False,892a10012c3ffff,882a10012dfffff,872a10012ffffff,892a1001263ffff,882a100127fffff,872a10012ffffff,892a10012c3ffff_892a1001263ffff,882a10012dfffff_882a100127fffff,174104.0,1563.739551283425,1939.1343031210497,0.8064111643874154,-1.8,-5.633333333333333,0.0,False,3.1,0.0,0.01,0.0,3480.0
7.1628090405671685,classic_bike,True,False,2026-01-08 12:19:27.918,12,False,False,1,False,892a100d233ffff,882a100d23fffff,872a100d2ffffff,892a100d22bffff,882a100d23fffff,872a100d2ffffff,892a100d233ffff_892a100d22bffff,882a100d23fffff_882a100d23fffff,191252.0,540.0029977275809,694.8333692740233,0.7771690618310222,7.333333333333333,4.8999999999999995,0.0,False,5.533333333333334,0.0,0.0,0.0,2720.0
6.129581659230358,electric_bike,True,True,2026-01-02 13:56:49.923,13,False,False,1,False,892a1072cc7ffff,882a1072cdfffff,872a1072cffffff,892a100d22bffff,882a100d23fffff,872a100d2ffffff,892a1072cc7ffff_892a100d22bffff,882a1072cdfffff_882a100d23fffff,341278.0,1321.6867806964117,1858.1662072229856,0.7112855543055333,-2.6999999999999997,-7.966666666666666,0.0,False,13.666666666666666,0.0,0.01,0.0,1740.0
5.676664757207997,electric_bike,True,True,2026-01-12 10:04:09.261,10,False,False,1,False,892a10728d7ffff,882a10728dfffff,872a10728ffffff,892a1072807ffff,882a107281fffff,872a10728ffffff,892a10728d7ffff_892a1072807ffff,882a10728dfffff_882a107281fffff,888088.0,1156.157139306952,1347.8363785017666,0.8577874568069737,-0.2666666666666666,-4.666666666666667,0.0,False,10.066666666666666,0.0,0.0,0.0,1940.0
6.553678385756431,electric_bike,True,True,2026-01-05 09:48:02.023,9,False,True,1,False,892a10088afffff,882a100883fffff,872a10088ffffff,892a100d6cfffff,882a100d6dfffff,872a100d6ffffff,892a10088afffff_892a100d6cfffff,882a100883fffff_882a100d6dfffff,969727.0,2952.340571780577,3728.3062782439606,0.7918717914911044,-3.766666666666667,-7.5,0.0,False,3.8333333333333335,0.0,0.01,0.0,5820.0
7.068714442677437,electric_bike,True,True,2026-01-02 13:16:58.672,13,False,False,1,False,892a100ab5bffff,882a100ab5fffff,872a100abffffff,892a1008c37ffff,882a1008c3fffff,872a1008cffffff,892a100ab5bffff_892a1008c37ffff,882a100ab5fffff_882a1008c3fffff,452328.0,1719.4488428862785,2313.10324155982,0.7433515339880737,-2.6999999999999997,-7.966666666666666,0.0,False,13.666666666666666,0.0,0.01,0.0,1740.0
